contrast_type,outcome,label,base_id,cornea_id,platform_id,pupil_mm,value,bound_status,lower_bound,upper_bound,source_pair_keys,source_dof50_statuses,source_peak_censored
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_WFS-(B0-C0)_HOA,LB_AL2395,,,5.0,0.06438633874728783,exact,0.06438633874728783,0.06438633874728783,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_RAD-(B0-C0)_HOA,LB_AL2395,,,5.0,0.0007331439221281988,upper_bound,,0.0007331439221281988,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""lower_bound"",""exact"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-A0)_WFS-(B0-A0)_RAD,ATC_M3_AL24477,,,3.0,0.1950717471287825,lower_bound,0.1950717471287825,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(B0-A0)_WFS-(B0-A0)_HOA,ATC_M3_AL24477,,,3.0,0.1455834055997981,lower_bound,0.1455834055997981,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(B0-A0)_RAD-(B0-A0)_HOA,ATC_M3_AL24477,,,3.0,-0.0494883415289844,exact,-0.0494883415289844,-0.0494883415289844,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(C0-A0)_WFS-(C0-A0)_RAD,ATC_M3_AL24477,,,3.0,-0.07264514458237725,exact,-0.07264514458237725,-0.07264514458237725,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(C0-A0)_WFS-(C0-A0)_HOA,ATC_M3_AL24477,,,3.0,-0.05428874338228873,exact,-0.05428874338228873,-0.05428874338228873,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(C0-A0)_RAD-(C0-A0)_HOA,ATC_M3_AL24477,,,3.0,0.018356401200088523,exact,0.018356401200088523,0.018356401200088523,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_WFS-(B0-C0)_RAD,ATC_M3_AL24477,,,3.0,0.26771689171115975,lower_bound,0.26771689171115975,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_WFS-(B0-C0)_HOA,ATC_M3_AL24477,,,3.0,0.19987214898208683,lower_bound,0.19987214898208683,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_RAD-(B0-C0)_HOA,ATC_M3_AL24477,,,3.0,-0.06784474272907293,exact,-0.06784474272907293,-0.06784474272907293,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(B0-A0)_WFS-(B0-A0)_RAD,ATC_M3_AL24477,,,5.0,-0.09690474643117453,exact,-0.09690474643117453,-0.09690474643117453,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-A0)_WFS-(B0-A0)_HOA,ATC_M3_AL24477,,,5.0,-0.03209547686023462,exact,-0.03209547686023462,-0.03209547686023462,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-A0)_RAD-(B0-A0)_HOA,ATC_M3_AL24477,,,5.0,0.06480926957093991,exact,0.06480926957093991,0.06480926957093991,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(C0-A0)_WFS-(C0-A0)_RAD,ATC_M3_AL24477,,,5.0,-0.17008006626224204,upper_bound,,-0.17008006626224204,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact"",""lower_bound"",""exact""]",False
cornea_x_platform_did,delta_dof50_width_d,(C0-A0)_WFS-(C0-A0)_HOA,ATC_M3_AL24477,,,5.0,-0.6085600846578508,upper_bound,,-0.6085600846578508,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact"",""lower_bound"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(C0-A0)_RAD-(C0-A0)_HOA,ATC_M3_AL24477,,,5.0,-0.4384800183956088,indeterminate,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""lower_bound"",""exact"",""lower_bound"",""exact""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_WFS-(B0-C0)_RAD,ATC_M3_AL24477,,,5.0,0.07317531983106751,lower_bound,0.07317531983106751,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5""]","[""exact"",""exact"",""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_WFS-(B0-C0)_HOA,ATC_M3_AL24477,,,5.0,0.5764646077976162,lower_bound,0.5764646077976162,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_dof50_width_d,(B0-C0)_RAD-(B0-C0)_HOA,ATC_M3_AL24477,,,5.0,0.5032892879665487,indeterminate,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""lower_bound"",""exact"",""lower_bound""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,A0,WFS,,-0.1614131210051848,exact,-0.1614131210051848,-0.1614131210051848,"[""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,A0,RAD,,-0.14940013493103899,exact,-0.14940013493103899,-0.14940013493103899,"[""CAR_LB_AL2395_A0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,A0,HOA,,-0.9360380838189467,exact,-0.9360380838189467,-0.9360380838189467,"[""CAR_LB_AL2395_A0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,B0,WFS,,-0.42863907423630154,upper_bound,,-0.42863907423630154,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_WFS_EPD3""]","[""exact"",""lower_bound""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,B0,RAD,,-0.04910843054321523,exact,-0.04910843054321523,-0.04910843054321523,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,B0,HOA,,-0.9586986789839587,exact,-0.9586986789839587,-0.9586986789839587,"[""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,C0,WFS,,-0.08401211160134225,exact,-0.08401211160134225,-0.08401211160134225,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,C0,RAD,,0.13568353360318108,lower_bound,0.13568353360318108,,"[""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,LB_AL2395,C0,HOA,,-0.780711456735192,exact,-0.780711456735192,-0.780711456735192,"[""CAR_LB_AL2395_C0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,A0,WFS,,-0.15027258458540804,exact,-0.15027258458540804,-0.15027258458540804,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,A0,RAD,,-0.06595435241521086,exact,-0.06595435241521086,-0.06595435241521086,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,A0,HOA,,-0.8654973312025824,exact,-0.8654973312025824,-0.8654973312025824,"[""CAR_ATC_M3_AL24477_A0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,B0,WFS,,-0.45268140776086896,upper_bound,,-0.45268140776086896,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_WFS_EPD3""]","[""exact"",""lower_bound""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,B0,RAD,,-0.07638668203071475,exact,-0.07638668203071475,-0.07638668203071475,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,B0,HOA,,-0.9902272719180106,exact,-0.9902272719180106,-0.9902272719180106,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,C0,WFS,,-0.10501162899935446,exact,-0.10501162899935446,-0.10501162899935446,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,C0,RAD,,0.07674152485070751,lower_bound,0.07674152485070751,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
pupil_sensitivity,delta_dof50_width_d,EPD5-EPD3,ATC_M3_AL24477,C0,HOA,,-0.26596503434096674,lower_bound,-0.26596503434096674,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""lower_bound"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,A0,WFS,3.0,-0.04691699331583066,exact,-0.04691699331583066,-0.04691699331583066,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,A0,WFS,5.0,-0.03577645689605391,exact,-0.03577645689605391,-0.03577645689605391,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,A0,RAD,3.0,0.013580332100021852,exact,0.013580332100021852,0.013580332100021852,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,A0,RAD,5.0,0.09702611461584998,exact,0.09702611461584998,0.09702611461584998,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,A0,HOA,3.0,-0.02799754082811645,exact,-0.02799754082811645,-0.02799754082811645,"[""CAR_ATC_M3_AL24477_A0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,A0,HOA,5.0,0.042543211788247826,exact,0.042543211788247826,0.042543211788247826,"[""CAR_ATC_M3_AL24477_A0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_dof50_width_d,ATC-LB,,B0,WFS,3.0,-0.030832075455465624,indeterminate,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_LB_AL2395_B0_WFS_EPD3""]","[""lower_bound"",""lower_bound""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,B0,WFS,5.0,-0.05487440898003304,exact,-0.05487440898003304,-0.05487440898003304,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_WFS_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_dof50_width_d,ATC-LB,,B0,RAD,3.0,-0.008161184205201732,exact,-0.008161184205201732,-0.008161184205201732,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,B0,RAD,5.0,-0.03543943569270125,exact,-0.03543943569270125,-0.03543943569270125,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_dof50_width_d,ATC-LB,,B0,HOA,3.0,-0.005432683324375298,exact,-0.005432683324375298,-0.005432683324375298,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,B0,HOA,5.0,-0.03696127625842727,exact,-0.03696127625842727,-0.03696127625842727,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_dof50_width_d,ATC-LB,,C0,WFS,3.0,-0.019522242579186777,exact,-0.019522242579186777,-0.019522242579186777,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_LB_AL2395_C0_WFS_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,C0,WFS,5.0,-0.04052175997719898,exact,-0.04052175997719898,-0.04052175997719898,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,C0,RAD,3.0,0.047377347068514264,exact,0.047377347068514264,0.047377347068514264,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,C0,RAD,5.0,-0.01156466168395931,indeterminate,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""lower_bound"",""lower_bound""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,C0,HOA,3.0,-0.025276780599490123,exact,-0.025276780599490123,-0.025276780599490123,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_dof50_width_d,ATC-LB,,C0,HOA,5.0,0.4894696417947352,lower_bound,0.4894696417947352,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""lower_bound"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,LB_AL2395,A0,,3.0,0.1052583923400987,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,LB_AL2395,A0,,3.0,0.23717554818452236,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,RAD-HOA,LB_AL2395,A0,,3.0,0.13191715584442365,not_applicable,,,"[""CAR_LB_AL2395_A0_RAD_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,LB_AL2395,A0,,5.0,0.04604104264691761,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,LB_AL2395,A0,,5.0,0.029059745280003213,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,RAD-HOA,LB_AL2395,A0,,5.0,-0.016981297366914394,not_applicable,,,"[""CAR_LB_AL2395_A0_RAD_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,WFS-RAD,LB_AL2395,B0,,3.0,0.061271451860370585,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,LB_AL2395,B0,,3.0,0.16600795289505532,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_distance_peak_mtfa,RAD-HOA,LB_AL2395,B0,,3.0,0.10473650103468474,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,LB_AL2395,B0,,5.0,0.030982712973567528,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,WFS-HOA,LB_AL2395,B0,,5.0,0.04840325449603261,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,RAD-HOA,LB_AL2395,B0,,5.0,0.017420541522465083,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,WFS-RAD,LB_AL2395,C0,,3.0,0.12182190949081995,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,LB_AL2395,C0,,3.0,0.2617830831108475,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,RAD-HOA,LB_AL2395,C0,,3.0,0.13996117362002758,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,LB_AL2395,C0,,5.0,0.07184988683761132,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,LB_AL2395,C0,,5.0,0.05254485183748947,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,RAD-HOA,LB_AL2395,C0,,5.0,-0.019305035000121845,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""lower_bound"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,ATC_M3_AL24477,A0,,3.0,0.11732039651734028,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,ATC_M3_AL24477,A0,,3.0,0.2526032236350889,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,RAD-HOA,ATC_M3_AL24477,A0,,3.0,0.13528282711774864,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,ATC_M3_AL24477,A0,,5.0,0.09060154723136371,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,ATC_M3_AL24477,A0,,5.0,0.02044340681816506,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,RAD-HOA,ATC_M3_AL24477,A0,,5.0,-0.07015814041319865,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_distance_peak_mtfa,WFS-RAD,ATC_M3_AL24477,B0,,3.0,0.06950150349430817,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-HOA,ATC_M3_AL24477,B0,,3.0,0.1769260413876328,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_distance_peak_mtfa,RAD-HOA,ATC_M3_AL24477,B0,,3.0,0.10742453789332462,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_distance_peak_mtfa,WFS-RAD,ATC_M3_AL24477,B0,,5.0,0.033530222715366265,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5""]","[""exact"",""exact""]",True
